VOTER_ID,SET_NO,OPP_SEX,AGE,HH_ND,HH_NR,HH_NI,MED_AGE,NH_WHITE,NH_AA,NH_ASIAN,NH_MULT,HISP,COMM_LT10,COMM_609P,Y1,COMM_CAR,COMM_CP,COMM_PT,COMM_WALK,KIDS,M_MAR,F_MAR,ED_4COL,GENDER_F,GENDER_M,H_AFDLN3P,H_F1,H_M1,H_MFDLN3P,PARTY_D,PARTY_I,PARTY_R,VPP_08,VPP_12,VPR_08,VPR_10,VPR_12,VG_04,VG_06,VG_08,VG_10,VG_12,PP_PELIG,PR_PELIG,AP_PELIG,G_PELIG,E_PELIG,NL5G,NL3PR,NL5AP,NL2PP,REG_DAYS,UPSCALEBUY,UPSCALEMAL,UPSCALEFEM,BOOKBUYERI,FAMILYMAGA,FEMALEORIE,RELIGIOUSM,GARDENINGM,CULINARYIN,HEALTHFITN,DOITYOURSE,FINANCIALM,RELIGIOUSC,POLITICALC,MEDIANEDUC,CAND1S,CAND2S,Flyer,Flyer_reversed,I3,CAND1_UND,CAND2_UND,Y2,opposite,Partition
341062,3,0,58,3,0,2,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,60,30,3,0,0,0,4889,0,0,1,2,1,0,0,0,0,1,0,1,1,1,15,L,S,1,0,N,N,N,Y,0,T
331389,2,0,54,1,2,0,50,89,3,6,1,1,23,7,76923,80,11,0,4,11,65,58,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,60,30,3,0,0,0,6362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,S,S,1,0,N,N,N,N,1,V
72507,3,0,74,0,2,0,45,87,9,2,1,1,24,2,59931,75,10,1,0,21,67,63,15,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,67,40,80,60,4,2,2,0,3963,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,1,0,N,N,N,N,1,T
55828,3,0,48,2,3,0,34,58,32,2,2,6,15,20,59802,86,8,1,2,29,48,46,17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1069,0,0,0,2,1,0,0,0,0,1,0,0,1,1,13,S,S,1,0,N,N,N,N,1,V
394895,3,0,31,2,0,0,34,58,32,2,2,6,15,20,59802,86,8,1,2,29,48,46,17,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,50,0,20,80,50,4,0,1,1,3582,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,L,S,1,0,N,N,N,Y,0,V
456731,2,0,73,0,2,0,25,62,26,7,2,2,9,12,58145,78,18,2,0,31,48,51,13,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,50,33,40,100,70,5,1,2,1,9520,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,S,S,1,0,N,N,N,N,1,V
560688,2,0,35,2,0,1,32,64,30,4,0,2,4,8,81506,87,6,4,0,20,54,46,33,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4901,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,U,U,1,0,Y,Y,Y,N,1,V
86341,1,0,68,1,0,0,33,31,61,5,2,1,27,5,28730,36,9,13,33,17,15,10,10,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,33,20,100,60,5,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15,L,S,1,0,N,N,N,Y,0,T
435155,1,0,22,0,3,0,36,68,13,0,0,19,3,6,47125,83,11,0,0,23,53,39,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,S,S,1,0,N,N,N,N,1,T
203906,3,0,41,3,0,0,38,76,17,1,1,4,8,18,73618,86,9,2,1,29,71,59,13,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,50,33,40,100,67,4,1,2,1,2918,0,0,0,1,1,0,0,0,0,1,0,0,0,0,12,U,S,1,0,N,Y,N,Y,0,T
348108,2,0,29,1,0,0,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3961,0,0,1,2,1,0,0,0,0,1,0,0,1,1,13,S,S,1,0,N,N,N,N,1,V
242083,3,0,30,1,2,0,34,58,27,3,6,6,6,6,51797,92,5,1,1,19,42,36,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,50,1,0,0,0,1091,0,0,0,1,0,0,0,0,0,1,0,0,1,1,12,L,S,1,0,N,N,N,Y,0,T
182126,3,0,65,0,2,0,36,78,5,12,1,3,13,6,57414,78,11,5,0,19,57,49,32,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,67,40,2,0,0,0,1976,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,S,S,1,0,N,N,N,N,1,T
242519,3,0,48,2,0,0,36,78,5,12,1,3,13,6,57414,78,11,5,0,19,57,49,32,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,50,100,80,100,90,5,3,4,1,0,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,U,U,1,0,N,Y,Y,N,1,V
159534,2,0,27,1,0,1,33,42,17,0,1,39,11,2,46125,62,12,17,5,15,34,26,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,33,1,0,0,0,1265,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,L,L,1,0,Y,N,N,Y,0,V
351193,2,0,74,2,0,0,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,60,30,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,L,S,1,0,N,N,N,Y,0,T
431851,3,0,78,0,0,2,50,89,3,6,1,1,23,7,76923,80,11,0,4,11,65,58,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,80,40,4,0,0,0,4876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,S,S,1,0,Y,N,N,N,1,T
188217,2,0,86,0,2,0,42,45,35,0,2,14,19,4,48542,78,19,0,0,17,53,53,5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,33,20,100,60,5,1,1,0,8828,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,1,0,N,N,N,N,1,T
22346,3,0,25,4,0,0,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,100,50,3,0,0,0,2027,0,0,1,3,3,0,0,1,0,4,1,0,0,1,14,U,S,1,0,N,Y,N,Y,0,T
178494,3,0,33,1,0,0,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,3438,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,U,S,1,0,N,Y,N,Y,0,T
423839,2,0,44,3,0,0,33,42,17,0,1,39,11,2,46125,62,12,17,5,15,34,26,12,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,50,67,60,80,70,4,2,3,1,7867,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,U,S,1,0,N,Y,N,Y,0,T
156110,2,0,27,0,0,2,53,97,2,0,0,1,16,0,94196,90,8,0,0,14,45,42,31,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,1,2,1,0,0,0,0,1,0,0,1,1,14,S,L,1,0,Y,N,N,Y,0,V
629383,1,0,27,0,4,0,32,64,30,4,0,2,4,8,81506,87,6,4,0,20,54,46,33,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,50,0,20,75,44,3,0,1,1,3323,0,0,0,2,1,0,0,0,0,1,0,0,1,1,14,S,S,1,0,N,N,N,N,1,T
332173,2,0,30,0,0,1,33,63,9,1,4,24,35,4,100145,57,36,1,0,11,41,45,13,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,80,40,4,0,0,0,4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,S,S,1,0,Y,N,N,N,1,V
233026,1,0,40,3,0,0,40,42,45,1,2,7,5,13,57830,69,8,19,0,11,24,34,30,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6935,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,1,0,N,N,N,N,1,T
111378,3,0,29,3,1,1,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,67,25,2,0,0,0,2673,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,S,S,1,0,N,N,N,N,1,V
482606,2,0,67,2,0,0,50,89,3,6,1,1,23,7,76923,80,11,0,4,11,65,58,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,0,0,1,1,0,0,0,0,1,0,0,0,0,13,S,S,1,0,N,N,N,N,1,V
412809,3,0,28,1,1,1,36,78,5,12,1,3,13,6,57414,78,11,5,0,19,57,49,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,11,1,0,0,0,3387,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,L,S,1,0,Y,N,N,Y,0,T
67186,1,0,27,1,2,0,50,89,3,6,1,1,23,7,76923,80,11,0,4,11,65,58,30,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,50,33,40,33,38,1,1,2,1,2548,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,S,S,1,0,N,N,N,N,1,T
323935,3,0,70,0,1,1,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,S,S,1,0,N,N,N,N,1,T
294259,2,0,48,0,1,1,39,37,55,2,1,6,35,4,22381,66,12,4,5,14,40,18,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,40,20,2,0,0,0,6616,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,1,0,Y,N,N,N,1,V
104379,2,0,28,1,0,1,42,45,35,0,2,14,19,4,48542,78,19,0,0,17,53,53,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,U,S,1,0,Y,Y,N,Y,0,T
225885,3,0,36,0,1,1,40,42,45,1,2,7,5,13,57830,69,8,19,0,11,24,34,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,1,0,N,N,N,N,1,V
543446,3,0,66,3,0,0,32,64,30,4,0,2,4,8,81506,87,6,4,0,20,54,46,33,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,50,33,40,100,70,5,1,2,1,6027,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,U,S,1,0,N,Y,N,Y,0,T
628941,1,54,58,0,1,1,37,54,37,1,7,2,21,5,50446,92,1,0,2,20,44,38,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,L,S,1,0,Y,N,N,Y,0,V
611578,3,0,69,0,1,0,44,88,6,1,2,2,16,6,120417,74,7,0,9,21,56,50,54,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,100,33,60,100,80,5,1,3,2,7976,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,S,S,1,0,N,N,N,N,1,T
603383,1,0,63,0,2,0,44,91,5,0,0,4,31,0,44375,82,6,0,7,18,61,66,9,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,50,67,60,75,67,3,2,3,1,3205,0,0,1,1,1,0,0,0,1,0,0,3,0,1,12,S,S,1,0,N,N,N,N,1,T
345319,1,0,71,1,0,1,50,89,3,6,1,1,23,7,76923,80,11,0,4,11,65,58,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,14,U,L,1,0,N,Y,N,N,1,T
195597,1,0,45,1,0,0,33,31,61,5,2,1,27,5,28730,36,9,13,33,17,15,10,10,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,50,100,80,80,80,4,3,4,1,6761,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,U,S,1,0,N,Y,N,Y,0,V
573691,1,0,56,0,0,2,32,64,30,4,0,2,4,8,81506,87,6,4,0,20,54,46,33,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,100,50,3,0,0,0,2162,0,0,0,2,1,0,0,0,0,1,0,0,1,1,13,S,L,1,0,Y,N,N,Y,0,V
139901,1,0,31,1,0,1,34,58,27,3,6,6,6,6,51797,92,5,1,1,19,42,36,17,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,50,33,40,100,70,5,1,2,1,4556,0,0,0,1,0,0,0,0,0,1,0,0,1,1,12,U,S,1,0,N,Y,N,Y,0,V
21834,3,0,49,2,0,0,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,33,20,60,40,3,1,1,0,6627,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,L,S,1,0,N,N,N,Y,0,T
464295,3,0,65,1,1,0,39,74,23,0,0,2,10,5,41477,85,6,1,3,17,58,43,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,60,30,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,1,0,N,N,N,N,1,T
537155,3,0,50,2,0,0,33,31,61,5,2,1,27,5,28730,36,9,13,33,17,15,10,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11538,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,1,0,N,N,N,N,1,V
133004,2,0,34,2,0,0,33,42,17,0,1,39,11,2,46125,62,12,17,5,15,34,26,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,33,1,0,0,0,1225,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,L,U,1,0,N,N,Y,N,1,V
492808,1,28,36,1,0,0,44,91,5,0,0,4,31,0,44375,82,6,0,7,18,61,66,9,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,50,1,0,0,0,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,L,S,1,0,N,N,N,Y,0,T
568558,1,0,48,1,1,0,39,37,55,2,1,6,35,4,22381,66,12,4,5,14,40,18,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,80,40,4,0,0,0,10929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,U,L,1,0,N,Y,N,Y,0,T
238048,2,0,26,2,0,0,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,S,S,1,0,N,N,N,N,1,T
312207,3,0,85,1,1,0,55,72,21,1,1,5,5,7,41591,83,7,10,0,9,43,38,5,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,50,33,40,80,60,4,1,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,S,S,1,0,N,N,N,N,1,T
96404,3,0,33,1,0,0,37,54,37,1,7,2,21,5,50446,92,1,0,2,20,44,38,15,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,40,20,2,0,0,0,4886,0,0,0,2,1,0,0,0,0,1,0,0,0,0,12,S,S,1,0,N,N,N,N,1,V
356476,3,0,40,0,3,2,36,78,5,12,1,3,13,6,57414,78,11,5,0,19,57,49,32,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,33,20,100,60,5,1,1,0,6408,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,S,S,1,0,N,N,N,N,1,T
28213,1,0,66,0,2,0,62,97,0,0,3,0,16,10,63500,77,3,0,7,8,66,63,43,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,50,0,20,40,30,2,0,1,1,3969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,S,S,1,0,N,N,N,N,1,V
236260,3,0,29,2,0,2,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,60,30,3,0,0,0,3617,0,0,1,2,1,0,0,0,0,1,0,1,1,1,15,S,S,1,0,Y,N,N,N,1,V
191075,2,0,48,2,0,0,36,78,5,12,1,3,13,6,57414,78,11,5,0,19,57,49,32,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,33,20,50,33,2,1,1,0,2972,0,0,0,2,1,0,0,0,0,1,0,0,1,1,13,L,S,1,0,N,N,N,Y,0,T
483614,3,0,39,1,1,0,50,89,3,6,1,1,23,7,76923,80,11,0,4,11,65,58,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,1,1,0,0,0,0,1,0,0,0,0,13,S,U,1,0,N,N,Y,N,1,V
231516,2,0,64,0,1,0,46,87,8,0,0,5,10,1,56196,74,22,1,1,16,61,54,14,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,100,50,2,0,0,0,1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,S,S,1,0,N,N,N,N,1,T
48,1,0,49,3,4,1,56,98,0,0,2,1,15,10,64750,96,0,0,0,4,59,74,26,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,100,1,0,0,0,538,0,0,0,1,1,0,0,0,0,1,0,0,0,0,12,U,S,1,0,N,Y,N,Y,0,T
592407,1,0,44,1,0,0,33,42,17,0,1,39,11,2,46125,62,12,17,5,15,34,26,12,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,20,1,0,0,0,1979,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,L,S,1,0,N,N,N,Y,0,V
128409,2,0,27,5,0,0,36,68,22,5,1,3,1,10,80652,84,15,1,0,27,64,49,14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,50,22,2,0,0,0,2902,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,U,L,1,0,N,Y,N,N,1,T
278063,2,0,60,0,0,1,44,78,12,0,2,9,4,14,67375,84,12,1,1,18,59,54,17,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6384,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,U,S,1,0,Y,Y,N,Y,0,V
240389,1,0,61,0,2,0,41,61,23,3,1,10,12,4,61152,90,9,0,0,20,65,59,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,1,0,N,N,N,N,1,V
400895,2,0,71,0,2,0,36,78,5,12,1,3,13,6,57414,78,11,5,0,19,57,49,32,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,33,20,100,50,3,1,1,0,2218,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,S,S,1,0,N,N,N,N,1,T
402236,3,0,20,1,0,1,38,83,12,1,1,3,2,13,99327,84,10,1,0,27,71,70,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,1,0,N,N,N,N,1,T
221215,2,0,85,3,0,1,33,31,61,5,2,1,27,5,28730,36,9,13,33,17,15,10,10,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,100,38,3,0,0,0,2314,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11,U,S,1,0,N,Y,N,Y,0,V
109330,2,0,66,0,3,0,32,64,30,4,0,2,4,8,81506,87,6,4,0,20,54,46,33,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,100,67,80,100,90,5,2,4,2,0,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,S,S,1,0,N,N,N,N,1,T
74690,1,0,40,3,0,2,32,64,30,4,0,2,4,8,81506,87,6,4,0,20,54,46,33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,20,2,0,0,0,3541,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,L,S,1,0,Y,N,N,N,1,T
78388,2,0,69,0,0,1,34,58,32,2,2,6,15,20,59802,86,8,1,2,29,48,46,17,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,S,L,1,0,Y,N,N,Y,0,T
3693,1,0,54,1,2,0,45,87,9,2,1,1,24,2,59931,75,10,1,0,21,67,63,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,U,S,1,0,N,Y,N,Y,0,V
307224,1,0,28,1,0,0,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3612,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,S,S,1,0,N,N,N,N,1,T
484863,2,0,40,2,0,0,38,76,17,1,1,4,8,18,73618,86,9,2,1,29,71,59,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,25,1,0,0,0,1638,0,0,0,1,1,0,0,0,0,1,0,0,0,0,12,L,S,1,0,N,N,N,Y,0,T
365260,3,0,24,1,1,2,37,54,37,1,7,2,21,5,50446,92,1,0,2,20,44,38,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,67,40,2,0,0,0,1975,0,0,0,2,1,0,0,0,0,1,0,0,0,0,12,U,S,1,0,N,Y,N,Y,0,T
269185,3,0,59,2,0,0,35,53,29,4,0,3,27,4,54809,71,2,2,6,30,35,62,39,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,50,100,80,100,90,5,3,4,1,4500,0,0,0,1,0,0,0,0,0,1,0,0,1,1,15,U,L,1,0,N,Y,N,Y,0,T
23827,2,0,88,0,2,0,37,61,34,0,0,4,26,2,59954,79,21,0,0,7,20,64,11,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,5,3,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,S,S,1,0,N,N,N,N,1,V
526157,3,0,22,2,0,2,45,87,4,4,3,3,11,7,95272,86,6,2,0,20,63,62,31,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,0,0,1,2,1,0,0,0,0,1,0,1,1,1,13,U,S,1,0,Y,Y,N,Y,0,T
471443,3,0,86,1,0,0,25,62,26,7,2,2,9,12,58145,78,18,2,0,31,48,51,13,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,L,S,1,0,N,N,N,Y,0,V
228223,1,0,24,3,0,1,37,87,5,0,3,6,3,13,87035,92,5,0,0,20,58,74,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,1,0,N,N,N,N,1,T
236599,2,0,64,1,0,0,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,50,100,80,100,90,5,3,4,1,7257,0,0,1,2,1,0,0,0,0,1,0,0,1,1,12,L,S,1,0,N,N,N,Y,0,T
200027,2,0,49,1,0,0,44,88,6,1,2,2,16,6,120417,74,7,0,9,21,56,50,54,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,50,0,20,100,50,3,0,1,1,2660,0,0,0,3,0,0,0,0,0,1,0,0,0,0,12,L,S,1,0,N,N,N,Y,0,T
84368,3,0,26,3,1,1,39,37,55,2,1,6,35,4,22381,66,12,4,5,14,40,18,10,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,33,20,100,50,3,1,1,0,2505,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,U,S,1,0,N,Y,N,Y,0,T
576155,3,0,86,1,1,0,50,88,5,4,2,0,18,10,90972,87,4,2,1,17,59,49,40,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,50,0,20,100,60,5,0,1,1,0,0,0,0,2,1,0,0,0,0,1,0,0,1,1,15,L,S,1,0,N,N,N,Y,0,T
400255,1,0,59,0,1,0,40,76,9,0,0,15,27,4,45455,94,2,0,0,19,56,49,13,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,S,S,1,0,N,N,N,N,1,T
502635,2,0,55,1,1,0,32,67,12,14,2,5,9,5,125154,76,11,3,4,19,43,43,34,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,33,20,100,60,5,1,1,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,1,13,S,S,1,0,N,N,N,N,1,V
64465,1,0,66,2,1,0,37,61,34,0,0,4,26,2,59954,79,21,0,0,7,20,64,11,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,50,0,20,100,50,3,0,1,1,2454,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,U,S,1,0,N,Y,N,Y,0,T
103495,1,0,52,1,1,1,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,40,20,2,0,0,0,7195,0,0,1,2,1,0,0,0,0,1,0,0,1,1,13,L,S,1,0,N,N,N,N,1,V
